Year,Quarter,Product Model,5G Capability,Region,Units Sold,Revenue ($),Market Share (%),Regional 5G Coverage (%),5G Subscribers (millions),Avg 5G Speed (Mbps),Preference for 5G (%),Profit,time_id,product_id,region_id,fact_id
2023,Q4,Galaxy Z Flip3 5G,Yes,Asia-Pacific,34138,54539172.82,5.92,98.31,21.34,195.17,79.73,10907834.564000001,20,10,1,765
2021,Q1,Galaxy S21,No,Middle East & Africa,34090,,3.54,71.27,41.68,171.59,50.17,0.0,9,5,3,766
2023,Q3,Galaxy Note10,No,Middle East & Africa,14799,,3.39,49.36,15.579.999.999.999.900,220.38,51.94,0.0,19,2,3,767
2020,Q3,Galaxy Z Fold2 5G,Yes,Middle East & Africa,33872,60050676.8,2.94,88.63,27.11,186.09,61.17,12010135.36,7,9,3,768
2019,Q1,Galaxy Note10,No,Latin America,25671,,2.82,85.8,42.58,67.46,37.26,0.0,1,2,2,769
2020,Q1,Galaxy Z Flip5 5G,Yes,North America,53118,71564619.92,4.21,103.57,52.17,120.41,76.81,14312923.984000001,5,15,4,770
2023,Q2,Galaxy Note20,No,North America,40418,32030342.59,17.799.999.999.999.900,61.900.000.000.000.000,24.69,160.98,45.26,6406068.518,18,4,4,771
2024,Q3,Galaxy S22 5G,Yes,Middle East & Africa,59709,24247149.04,6.3,103.78,12.99,284.37,67.07,4849429.808,23,11,3,772
2021,Q2,Galaxy S21,No,Asia-Pacific,41937,10442280.66,-0.2,67,23.33,106.63,42.6,2088456.1320000002,10,5,1,773
2023,Q3,Galaxy A32 5G,Yes,North America,18578,35842354.88,5.27,41.64,13.95,192.01,73.64,7168470.976000001,19,6,4,774
2021,Q4,Galaxy A32 5G,Yes,Middle East & Africa,7653,25848407.75,6.33,6.602.000.000.000.000,9.81,183.48,54.28,5169681.550000001,12,6,3,775
2019,Q1,Galaxy S10,No,Asia-Pacific,26396,,01.04,57.36,39.55,293.1,55.87,0.0,1,1,1,776
2022,Q2,Galaxy A52 5G,Yes,Latin America,15007,56176071.66,6.81,83.96,44.71,258.98,59.6,11235214.332,14,7,2,777
2021,Q2,Galaxy A14 5G,Yes,Europe,33576,15758344.55,6.65,73.37,14.85,69.65,58.52,3151668.91,10,13,5,778
2023,Q2,Galaxy S20,No,Europe,24787,11158722.59,2.93,73.15,29.28,138.0,68.94,2231744.518,18,3,5,779
2019,Q1,Galaxy Note20,No,North America,7177,21984415.83,8.400.000.000.000.000,25.7,23.41,105.27,40.03,4396883.166,1,4,4,780
2021,Q3,Galaxy Note10,No,Europe,34903,18518248.49,02.05,53.32,5.41,217.97,54.81,3703649.698,11,2,5,781
2023,Q1,Galaxy Note10,No,North America,14664,15195950.99,1.66,62.66,14.700.000.000.000.000,171.98,74.11,3039190.1980000003,17,2,4,782
2024,Q4,Galaxy S20,No,Europe,7534,29771391.22,3.55,47.5,12.56,51.73,74.44,5954278.244,24,3,5,783
2021,Q1,Galaxy Note20,No,Europe,36476,,3.999.999.999.999.990,67.05,29.96,138.12,52.54,0.0,9,4,5,784
2021,Q3,Galaxy Z Fold2 5G,Yes,Asia-Pacific,50384,16798329.65,4.359.999.999.999.990,89.43,51.51,132.01,80.99,3359665.9299999997,11,9,1,785
2020,Q2,Galaxy S21,No,Asia-Pacific,8601,32922566.24,2.99,82.16,47.56,139.42,52.96,6584513.248,6,5,1,786
2023,Q2,Galaxy S10,No,Europe,28445,23846107.2,3.99,46.8,37.91,175.6,66.6,4769221.44,18,1,5,787
2023,Q4,Galaxy Z Flip3 5G,Yes,Asia-Pacific,34138,54539172.82,5.92,98.31,21.34,195.17,79.73,10907834.564000001,20,10,1,788
2021,Q2,Galaxy A14 5G,Yes,Europe,33576,15758344.55,6.65,73.37,14.85,69.65,58.52,3151668.91,10,13,5,789
2022,Q3,Galaxy Z Fold3 5G,Yes,Europe,55071,52340365.75,3.6,55.45,51.49,279.27,73.87,10468073.15,15,12,5,790
2024,Q4,Galaxy S23 5G,Yes,North America,27459,,2.65,73.66,17.95,186.37,92.94,0.0,24,14,4,791
2022,Q2,Galaxy Note10,No,North America,5465,14185149.88,1.97,73.54,45.99,292.18,37.14,2837029.9760000003,14,2,4,792
2021,Q2,Galaxy A14 5G,Yes,Europe,33576,15758344.55,6.65,73.37,14.85,69.65,58.52,3151668.91,10,13,5,793
2022,Q2,Galaxy A52 5G,Yes,Latin America,15007,56176071.66,6.81,83.96,44.71,258.98,59.6,11235214.332,14,7,2,794
2024,Q4,Galaxy Z Fold2 5G,Yes,Middle East & Africa,50336,24239867.16,40.600.000.000.000.000,44.48,16.75,205.63,73.46,4847973.432,24,9,3,795
2023,Q3,Galaxy Z Flip3 5G,Yes,Europe,30009,27935761.68,5.49,48.11,22.61,157.0,94.16,5587152.336,19,10,5,796
2024,Q2,Galaxy A52 5G,Yes,Latin America,33515,35787763.82,4.3,82.09,44.83,256.14,51.86,7157552.764,22,7,2,797
2021,Q3,Galaxy S22 5G,Yes,Middle East & Africa,54330,37269680.39,06.02,48.4,15.34,212.64,88.87,7453936.078000001,11,11,3,798
2023,Q3,Galaxy A14 5G,Yes,Latin America,51399,,4.71,77.37,33.16,212.73,87.94,0.0,19,13,2,799
2024,Q4,Galaxy A32 5G,Yes,Latin America,25724,57565236.58,5.68,6.997.999.999.999.990,34.17,231.5,84.08,11513047.316,24,6,2,800
2019,Q3,Galaxy Z Fold2 5G,Yes,Asia-Pacific,57951,41600297.39,2.72,55.58,17.57,184.77,67.9,8320059.478,3,9,1,801
2020,Q4,Galaxy A52 5G,Yes,North America,48805,32349455.4,4.42,99.33,33.79,96.26,57.17,6469891.08,8,7,4,802
2020,Q3,Galaxy A52 5G,Yes,North America,63137,23567297.83,4.79,66.15,49.64,94.47,82.6,4713459.566,7,7,4,803
2024,Q2,Galaxy A73 5G,Yes,Asia-Pacific,14587,28041204.8,2.85,53.66,51.8,126.75,94.43,5608240.960000001,22,8,1,804
2023,Q3,Galaxy A32 5G,Yes,North America,18578,35842354.88,5.27,41.64,13.95,192.01,73.64,7168470.976000001,19,6,4,805
2020,Q3,Galaxy Z Flip3 5G,Yes,Latin America,56598,,6.61,77.65,26.15,69.04,88.7,0.0,7,10,2,806
2021,Q2,Galaxy Z Fold3 5G,Yes,Latin America,60479,,4.359.999.999.999.990,41.23,45.34,215.46,49.82,0.0,10,12,2,807
2019,Q2,Galaxy S20,No,Middle East & Africa,17404,14950208.85,2.51,38.86,36.38,105.21,67.78,2990041.77,2,3,3,808
2021,Q4,Galaxy Z Fold2 5G,Yes,Europe,40197,47733241.81,4.21,63.71,37.93,70.52,74.59,9546648.362000002,12,9,5,809
2022,Q4,Galaxy Z Fold3 5G,Yes,North America,22829,33124655.16,6.4,70.69,26.25,125.31,93.2,6624931.032000001,16,12,4,810
2019,Q1,Galaxy Note10,No,Latin America,25671,,2.82,85.8,42.58,67.46,37.26,0.0,1,2,2,811
2021,Q3,Galaxy S10,No,Asia-Pacific,39031,18608941.01,3.81,33.54,15.3,107.98,58.3,3721788.2020000005,11,1,1,812
2022,Q3,Galaxy A73 5G,Yes,Middle East & Africa,43668,32615703.95,3.64,41.86,25.87,164.53,62.1,6523140.79,15,8,3,813
2020,Q1,Galaxy Note10,No,Latin America,21472,34965645.31,0.25,49.22,24.99,247.01,80.17,6993129.062000001,5,2,2,814
2019,Q2,Galaxy S23 5G,Yes,North America,36613,63070767.79,3.25,83.96,13.22,280.73,75.51,12614153.558,2,14,4,815
2019,Q4,Galaxy Note20,No,Middle East & Africa,8438,35324703.52,2.29,80.9,10.53,80.15,75.72,7064940.704000001,4,4,3,816
2020,Q4,Galaxy A14 5G,Yes,North America,36975,33358884.74,5.359.999.999.999.990,74.28,33.57,72.54,57.77,6671776.948,8,13,4,817
2022,Q2,Galaxy Note10,No,North America,5465,14185149.88,1.97,73.54,45.99,292.18,37.14,2837029.9760000003,14,2,4,818
2022,Q1,Galaxy A52 5G,Yes,Europe,33814,62983632.7,45.600.000.000.000.000,57.41,21.53,170.67,72.61,12596726.540000001,13,7,5,819
2019,Q1,Galaxy Z Flip3 5G,Yes,Latin America,38119,49899540.8,6.84,51.21,38.33,284.33,87.01,9979908.16,1,10,2,820
2024,Q4,Galaxy Z Flip3 5G,Yes,Middle East & Africa,35834,,3.47,79.11,20.48,97.86,49,0.0,24,10,3,821
2022,Q2,Galaxy Note10,No,North America,5465,14185149.88,1.97,73.54,45.99,292.18,37.14,2837029.9760000003,14,2,4,822
2019,Q3,Galaxy S23 5G,Yes,Latin America,18284,26788292.56,6.45,80,23.63,137.73,81.32,5357658.512,3,14,2,823
2020,Q3,Galaxy A52 5G,Yes,North America,63137,23567297.83,4.79,66.15,49.64,94.47,82.6,4713459.566,7,7,4,824
2019,Q2,Galaxy Z Flip3 5G,Yes,North America,31105,12818738.02,4.77,93.04,20.52,110.55,73.07,2563747.6040000003,2,10,4,825
2023,Q2,Galaxy Note20,No,North America,40418,32030342.59,17.799.999.999.999.900,61.900.000.000.000.000,24.69,160.98,45.26,6406068.518,18,4,4,826
2019,Q2,Galaxy S23 5G,Yes,North America,36613,63070767.79,3.25,83.96,13.22,280.73,75.51,12614153.558,2,14,4,827
2023,Q1,Galaxy A52 5G,Yes,Asia-Pacific,35503,31844795.27,3.87,85.47,48.17,262.84,68,6368959.0540000005,17,7,1,828
2020,Q3,Galaxy S21,No,Middle East & Africa,44767,,2.66,65.67,24.92,94.9,53.63,0.0,7,5,3,829
2024,Q1,Galaxy S22 5G,Yes,Europe,43911,,4.21,45.54,47.18,293.87,46.55,0.0,21,11,5,830
2019,Q3,Galaxy Note20,No,Latin America,12535,28466176.11,02.09,55.61,31.12,111.28,47.14,5693235.222,3,4,2,831
2021,Q1,Galaxy Note20,No,Europe,36476,,3.999.999.999.999.990,67.05,29.96,138.12,52.54,0.0,9,4,5,832
2020,Q3,Galaxy A32 5G,Yes,Asia-Pacific,29628,,5.109.999.999.999.990,88.32,13.49,66.69,63.04,0.0,7,6,1,833
2022,Q4,Galaxy S21,No,Europe,32799,30084811.85,0.7,89.07,45.08,253.23,61.38,6016962.370000001,16,5,5,834
2022,Q1,Galaxy S21,No,North America,35233,10414206.28,02.01,84.7,12.7,92.35,51.97,2082841.256,13,5,4,835
2024,Q3,Galaxy Z Flip5 5G,Yes,Europe,37683,25975311.58,6.15,87.83,29.56,270.57,63.33,5195062.316,23,15,5,836
2019,Q3,Galaxy S21,No,Europe,20683,15828498.96,3.400.000.000.000.000,30.32,-0.65,239.67,46.13,3165699.7920000004,3,5,5,837
2020,Q2,Galaxy Note10,No,Europe,8785,16339172.24,-0.36,50.5,16.16,96.06,70.49,3267834.4480000003,6,2,5,838
2024,Q2,Galaxy A52 5G,Yes,Latin America,33515,35787763.82,4.3,82.09,44.83,256.14,51.86,7157552.764,22,7,2,839
2023,Q3,Galaxy Z Fold3 5G,Yes,North America,35816,11652906.14,6.83,52.51,23.96,85.44,54.57,2330581.228,19,12,4,840
2022,Q1,Galaxy S21,No,North America,35233,10414206.28,02.01,84.7,12.7,92.35,51.97,2082841.256,13,5,4,841
2024,Q4,Galaxy S22 5G,Yes,Europe,28368,17639255.89,5.79,47.78,35.7,99.55,92.85,3527851.1780000003,24,11,5,842
2022,Q2,Galaxy Z Flip3 5G,Yes,Latin America,54159,43416974.45,5.91,101.8,45.27,232.71,51.01,8683394.89,14,10,2,843
2019,Q3,Galaxy S10,No,North America,27112,27051337.74,3.78,61.35,47.48,152.0,50.23,5410267.548,3,1,4,844
2023,Q1,Galaxy S22 5G,Yes,North America,25428,41184238.58,4.9,78.09,24.18,262.01,54.8,8236847.716,17,11,4,845
2024,Q3,Galaxy Note10,No,Asia-Pacific,40214,41136987.82,1.399.999.999.999.990,87.83,40.29,259.95,42.51,8227397.564,23,2,1,846
2020,Q1,Galaxy A73 5G,Yes,Middle East & Africa,48484,10752134.16,3.75,41.49,10.67,87.88,79.09,2150426.832,5,8,3,847
2020,Q2,Galaxy S21,No,Asia-Pacific,8601,32922566.24,2.99,82.16,47.56,139.42,52.96,6584513.248,6,5,1,848
2023,Q4,Galaxy Z Fold2 5G,Yes,Asia-Pacific,61064,65387195.35,5.49,85.64,26.68,170.74,59.27,13077439.07,20,9,1,849
2024,Q3,Galaxy S10,No,Asia-Pacific,32671,47591496.99,2.77,27.94,32.88,71.21,82.95,9518299.398,23,1,1,850
2024,Q3,Galaxy Z Flip3 5G,Yes,North America,35291,49226395.4,6.75,62.89,24.49,220.65,89.72,9845279.08,23,10,4,851
2023,Q1,Galaxy Z Fold2 5G,Yes,Asia-Pacific,36500,11340925.86,2.86,98.22,46.72,177.9,65.83,2268185.172,17,9,1,852
2019,Q1,Galaxy Z Flip3 5G,Yes,Latin America,38119,49899540.8,6.84,51.21,38.33,284.33,87.01,9979908.16,1,10,2,853
2021,Q1,Galaxy Note20,No,Europe,36476,,3.999.999.999.999.990,67.05,29.96,138.12,52.54,0.0,9,4,5,854
2023,Q3,Galaxy Z Fold3 5G,Yes,North America,35816,11652906.14,6.83,52.51,23.96,85.44,54.57,2330581.228,19,12,4,855
2020,Q2,Galaxy Z Flip5 5G,Yes,Asia-Pacific,47830,79207664.34,3.46,58.97,52.43,236.28,50.08,15841532.868,6,15,1,856
2022,Q1,Galaxy Z Flip3 5G,Yes,Middle East & Africa,6800,,6.1,52.04,54.21,81.93,52.88,0.0,13,10,3,857
2020,Q1,Galaxy Z Fold2 5G,Yes,Asia-Pacific,11438,56002244.29,6.33,93.95,52.02,168.24,63.04,11200448.858000001,5,9,1,858
2023,Q1,Galaxy A32 5G,Yes,Asia-Pacific,42266,25950100.26,06.02,55.39,39.53,262.25,45.63,5190020.052000001,17,6,1,859
2022,Q1,Galaxy S21,No,North America,35233,10414206.28,02.01,84.7,12.7,92.35,51.97,2082841.256,13,5,4,860
2022,Q2,Galaxy A14 5G,Yes,Middle East & Africa,58156,45419753.7,4.279.999.999.999.990,88.11,44.95,232.59,86.74,9083950.74,14,13,3,861
2022,Q3,Galaxy Note10,No,Middle East & Africa,27006,,3.600.000.000.000.000,70.18,-0.05,179.88,63.620.000.000.000.000,0.0,15,2,3,862
2024,Q1,Galaxy Z Fold3 5G,Yes,Europe,6628,36995468.59,48.100.000.000.000.000,93.86,26.43,157.51,45.53,7399093.718000001,21,12,5,863
2020,Q2,Galaxy Z Flip5 5G,Yes,Asia-Pacific,47830,79207664.34,3.46,58.97,52.43,236.28,50.08,15841532.868,6,15,1,864
2020,Q4,Galaxy Z Fold3 5G,Yes,North America,11163,,3.84,40.71,45.09,122.22,83.63,0.0,8,12,4,865
2019,Q4,Galaxy S20,No,Europe,46113,23485210.48,1.89,69.9,13.34,167.31,45.48,4697042.096,4,3,5,866
2020,Q3,Galaxy Z Fold3 5G,Yes,Latin America,53108,8982957.78,06.02,47.8,32.45,100.39,59.44,1796591.5559999999,7,12,2,867
2023,Q2,Galaxy Z Flip3 5G,Yes,Latin America,55851,19401460.38,05.04,98.87,14.29,187.41,45.43,3880292.076,18,10,2,868
2019,Q2,Galaxy Z Flip5 5G,Yes,Latin America,12030,33549565.92,5.82,48.62,36.32,227.63,91.79,6709913.184,2,15,2,869
2022,Q2,Galaxy Note10,No,North America,5465,14185149.88,1.97,73.54,45.99,292.18,37.14,2837029.9760000003,14,2,4,870
2021,Q1,Galaxy S21,No,Middle East & Africa,34090,,3.54,71.27,41.68,171.59,50.17,0.0,9,5,3,871
2022,Q3,Galaxy Note10,No,Middle East & Africa,27006,,3.600.000.000.000.000,70.18,-0.05,179.88,63.620.000.000.000.000,0.0,15,2,3,872
2024,Q2,Galaxy Z Fold3 5G,Yes,Europe,33169,35954900.03,5.42,53.54,26.02,294.86,54.66,7190980.006000001,22,12,5,873
2024,Q1,Galaxy Z Flip3 5G,Yes,Latin America,57073,27851665.91,2.61,66.33,8.11,196.33,89.62,5570333.182,21,10,2,874
2019,Q1,Galaxy Z Fold3 5G,Yes,Asia-Pacific,19643,36029498.52,5.67,76.62,22.84,220.82,88.16,7205899.704000001,1,12,1,875
2023,Q3,Galaxy A73 5G,Yes,North America,60353,,3.43,6.771.000.000.000.000,35.68,79.34,58.28,0.0,19,8,4,876
2023,Q2,Galaxy S10,No,Europe,28445,23846107.2,3.99,46.8,37.91,175.6,66.6,4769221.44,18,1,5,877
2019,Q1,Galaxy Note10,No,Latin America,25671,,2.82,85.8,42.58,67.46,37.26,0.0,1,2,2,878
2021,Q4,Galaxy S22 5G,Yes,Latin America,30537,,6.26,48.75,15.75,162.28,6.474.000.000.000.000,0.0,12,11,2,879
2019,Q1,Galaxy Z Fold2 5G,Yes,North America,40641,51959555.76,2.64,44.77,31.27,151.18,6.650.999.999.999.990,10391911.152,1,9,4,880
2020,Q1,Galaxy A32 5G,Yes,Asia-Pacific,42883,18588730.37,6.37,72.87,45.86,273.59,52.9,3717746.0740000005,5,6,1,881
2024,Q2,Galaxy A14 5G,Yes,North America,7463,54322194.79,3.42,84.33,29.05,82.85,88.18,10864438.958,22,13,4,882
2021,Q3,Galaxy S22 5G,Yes,Middle East & Africa,54330,37269680.39,06.02,48.4,15.34,212.64,88.87,7453936.078000001,11,11,3,883
2022,Q1,Galaxy S22 5G,Yes,Latin America,6787,52571041.67,4.93,103.73,29.49,274.81,47.7,10514208.334,13,11,2,884
2023,Q4,Galaxy Z Flip5 5G,Yes,Middle East & Africa,52161,28251610.31,4.470.000.000.000.000,63.99,48.56,255.02,48.38,5650322.062,20,15,3,885
2019,Q4,Galaxy A32 5G,Yes,Latin America,40164,21739755.84,3.76,50.13,13.99,210.05,58.83,4347951.1680000005,4,6,2,886
2023,Q4,Galaxy S22 5G,Yes,Latin America,36216,29959374.23,3.82,70.59,46.92,177.43,63.86,5991874.846000001,20,11,2,887
2020,Q4,Galaxy Note20,No,North America,7473,19621770.61,3.88,74.66,27.55,177.22,72.36,3924354.122,8,4,4,888
2023,Q2,Galaxy Note20,No,North America,40418,32030342.59,17.799.999.999.999.900,61.900.000.000.000.000,24.69,160.98,45.26,6406068.518,18,4,4,889
2020,Q3,Galaxy S21,No,Middle East & Africa,44767,,2.66,65.67,24.92,94.9,53.63,0.0,7,5,3,890
2023,Q4,Galaxy S22 5G,Yes,Latin America,36216,29959374.23,3.82,70.59,46.92,177.43,63.86,5991874.846000001,20,11,2,891
2020,Q4,Galaxy Note20,No,North America,7473,19621770.61,3.88,74.66,27.55,177.22,72.36,3924354.122,8,4,4,892
2022,Q4,Galaxy Z Fold2 5G,Yes,Europe,23653,24085328.15,5.640.000.000.000.000,87.55,41.3,170.64,46.15,4817065.63,16,9,5,893
2019,Q1,Galaxy A73 5G,Yes,Europe,58711,70175779.07,4.92,79.95,49.7,191.42,74.83,14035155.814,1,8,5,894
2022,Q4,Galaxy Note10,No,Asia-Pacific,16902,45919818.68,-0.25,68.67,2.53,66.34,47.23,9183963.736,16,2,1,895
2023,Q2,Galaxy S22 5G,Yes,Latin America,43275,,4.18,44.77,25.77,214.9,48.3,0.0,18,11,2,896
2020,Q3,Galaxy A73 5G,Yes,Europe,56115,16158944.45,6.22,91.44,29.96,193.54,89.31,3231788.89,7,8,5,897
2020,Q3,Galaxy S20,No,North America,7511,31385211.28,1.48,60,16.800.000.000.000.000,52.52,85.45,6277042.256000001,7,3,4,898
2019,Q2,Galaxy Z Flip3 5G,Yes,North America,31105,12818738.02,4.77,93.04,20.52,110.55,73.07,2563747.6040000003,2,10,4,899
2021,Q4,Galaxy Z Fold3 5G,Yes,Europe,16890,,33.600.000.000.000.000,73.7,27.02,202.39,52.08,0.0,12,12,5,900
2023,Q3,Galaxy A32 5G,Yes,North America,18578,35842354.88,5.27,41.64,13.95,192.01,73.64,7168470.976000001,19,6,4,901
2021,Q3,Galaxy Z Fold2 5G,Yes,Asia-Pacific,50384,16798329.65,4.359.999.999.999.990,89.43,51.51,132.01,80.99,3359665.9299999997,11,9,1,902
2022,Q2,Galaxy S23 5G,Yes,Asia-Pacific,33117,,6.58,83.47,38.52,282.72,86.09,0.0,14,14,1,903
2020,Q3,Galaxy A73 5G,Yes,Europe,56115,16158944.45,6.22,91.44,29.96,193.54,89.31,3231788.89,7,8,5,904
2024,Q4,Galaxy A73 5G,Yes,North America,63966,35148376.0,3.86,68.18,37.3,171.35,81.11,7029675.2,24,8,4,905
2024,Q3,Galaxy Z Flip5 5G,Yes,Europe,37683,25975311.58,6.15,87.83,29.56,270.57,63.33,5195062.316,23,15,5,906
2019,Q1,Galaxy Z Fold3 5G,Yes,Asia-Pacific,19643,36029498.52,5.67,76.62,22.84,220.82,88.16,7205899.704000001,1,12,1,907
2021,Q2,Galaxy S21,No,Asia-Pacific,41937,10442280.66,-0.2,67,23.33,106.63,42.6,2088456.1320000002,10,5,1,908
2023,Q3,Galaxy Z Flip5 5G,Yes,Latin America,19229,37535867.52,6.95,71.89,44.75,122.87,91.72,7507173.504000001,19,15,2,909
2019,Q1,Galaxy A73 5G,Yes,Europe,58711,70175779.07,4.92,79.95,49.7,191.42,74.83,14035155.814,1,8,5,910
2023,Q4,Galaxy S20,No,Latin America,47421,,3.400.000.000.000.000,69.32,14.16,174.21,73.78,0.0,20,3,2,911
2024,Q1,Galaxy S10,No,North America,37131,,5.900.000.000.000.000,83.06,3.399.999.999.999.990,274.2,42.93,0.0,21,1,4,912
2021,Q2,Galaxy A32 5G,Yes,Middle East & Africa,26634,17977115.15,2.97,45.93,52.08,238.86,74.08,3595423.03,10,6,3,913
2023,Q3,Galaxy Z Fold3 5G,Yes,North America,35816,11652906.14,6.83,52.51,23.96,85.44,54.57,2330581.228,19,12,4,914
2019,Q3,Galaxy A14 5G,Yes,North America,30819,60274563.34,3.44,41.17,26.42,199.68,61.6,12054912.668000001,3,13,4,915
2021,Q4,Galaxy A14 5G,Yes,Asia-Pacific,50895,58673135.23,5.33,57.73,31.67,226.07,94.36,11734627.046,12,13,1,916
2021,Q1,Galaxy S20,No,Middle East & Africa,36129,28657040.44,0.49,60.6,15.699.999.999.999.900,209.38,62.41,5731408.088,9,3,3,917
2019,Q3,Galaxy S10,No,North America,27112,27051337.74,3.78,61.35,47.48,152.0,50.23,5410267.548,3,1,4,918
2022,Q3,Galaxy A32 5G,Yes,North America,49871,,6.82,48.95,18.68,240.7,53.91,0.0,15,6,4,919
2020,Q2,Galaxy S23 5G,Yes,Latin America,53896,,3.17,75.16,22.74,92.93,86.89,0.0,6,14,2,920
2022,Q1,Galaxy A32 5G,Yes,Europe,41857,71129083.79,4.859.999.999.999.990,73.91,45.53,173.38,53.59,14225816.758000001,13,6,5,921
2022,Q2,Galaxy A52 5G,Yes,Latin America,15007,56176071.66,6.81,83.96,44.71,258.98,59.6,11235214.332,14,7,2,922
2019,Q3,Galaxy Note10,No,Middle East & Africa,28788,10130230.56,1.38,25.88,6.92,129.04,46.41,2026046.1120000002,3,2,3,923
2024,Q4,Galaxy Z Flip5 5G,Yes,Asia-Pacific,23576,7378715.04,4.94,92.65,27.65,261.8,75.18,1475743.0080000001,24,15,1,924
2022,Q3,Galaxy Z Fold3 5G,Yes,Europe,55071,52340365.75,3.6,55.45,51.49,279.27,73.87,10468073.15,15,12,5,925
2023,Q2,Galaxy S10,No,Europe,28445,23846107.2,3.99,46.8,37.91,175.6,66.6,4769221.44,18,1,5,926
2023,Q1,Galaxy Note20,No,Latin America,41459,13687954.88,-0.11,6.218.000.000.000.000,11.77,287.5,41.54,2737590.9760000003,17,4,2,927
2019,Q2,Galaxy Z Fold3 5G,Yes,Latin America,8422,11292488.05,6,55.76,30.55,170.31,78.44,2258497.6100000003,2,12,2,928
2019,Q3,Galaxy S21,No,Europe,20683,15828498.96,3.400.000.000.000.000,30.32,-0.65,239.67,46.13,3165699.7920000004,3,5,5,929
2019,Q1,Galaxy S20,No,Middle East & Africa,16573,25608331.51,-0.03,47.02,3.78,77.25,84.66,5121666.302000001,1,3,3,930
2020,Q4,Galaxy A52 5G,Yes,North America,48805,32349455.4,4.42,99.33,33.79,96.26,57.17,6469891.08,8,7,4,931
2019,Q2,Galaxy S22 5G,Yes,Middle East & Africa,24185,52192972.55,2.95,40.55,46.73,200.47,83.06,10438594.51,2,11,3,932
2021,Q4,Galaxy S22 5G,Yes,Latin America,30537,,6.26,48.75,15.75,162.28,6.474.000.000.000.000,0.0,12,11,2,933
2022,Q4,Galaxy A73 5G,Yes,North America,15691,21823040.17,30.700.000.000.000.000,42.69,42.69,135.63,72.27,4364608.034000001,16,8,4,934
2021,Q2,Galaxy S10,No,North America,33392,40200175.95,-0.14,69.32,24.76,255.14,39.33,8040035.190000001,10,1,4,935
2020,Q1,Galaxy S21,No,Latin America,18546,42315159.99,1.81,58.09,33.08,110.9,49.63,8463031.998000002,5,5,2,936
2022,Q3,Galaxy S20,No,Asia-Pacific,35658,14607494.42,11.800.000.000.000.000,33.54,9.96,232.38,66.96,2921498.884,15,3,1,937
2020,Q2,Galaxy Note20,No,Latin America,29178,41803911.05,2.59,47.84,16.52,134.32,74.93,8360782.21,6,4,2,938
2021,Q1,Galaxy A14 5G,Yes,Europe,33689,37582037.58,06.06,97.44,25.59,133.77,92.93,7516407.516,9,13,5,939
2023,Q1,Galaxy Z Fold2 5G,Yes,Asia-Pacific,36500,11340925.86,2.86,98.22,46.72,177.9,65.83,2268185.172,17,9,1,940
2019,Q2,Galaxy S23 5G,Yes,North America,36613,63070767.79,3.25,83.96,13.22,280.73,75.51,12614153.558,2,14,4,941
2022,Q2,Galaxy A14 5G,Yes,Middle East & Africa,58156,45419753.7,4.279.999.999.999.990,88.11,44.95,232.59,86.74,9083950.74,14,13,3,942
2019,Q1,Galaxy S22 5G,Yes,Middle East & Africa,36255,12091673.94,4.66,56.5,9.77,81.43,85.88,2418334.788,1,11,3,943
2024,Q4,Galaxy Note20,No,Latin America,42266,23557754.83,3.400.000.000.000.000,86.28,26.49,294.81,51.79,4711550.966,24,4,2,944
2020,Q1,Galaxy A52 5G,Yes,Middle East & Africa,49662,52134225.08,2.9,96.42,52.2,187.23,76.5,10426845.016,5,7,3,945
2024,Q4,Galaxy S10,No,Middle East & Africa,9805,,0.27,59.49,16.98,203.22,57.32,0.0,24,1,3,946
2022,Q1,Galaxy A52 5G,Yes,Europe,33814,62983632.7,45.600.000.000.000.000,57.41,21.53,170.67,72.61,12596726.540000001,13,7,5,947
2021,Q1,Galaxy S22 5G,Yes,North America,42025,46339655.03,4.66,82.85,36.11,176.96,71.11,9267931.006000001,9,11,4,948
2019,Q1,Galaxy Z Flip3 5G,Yes,Latin America,38119,49899540.8,6.84,51.21,38.33,284.33,87.01,9979908.16,1,10,2,949
2022,Q2,Galaxy A73 5G,Yes,Europe,10585,29685804.23,3.51,93.42,38.63,171.64,87.93,5937160.846000001,14,8,5,950
2021,Q2,Galaxy Z Flip5 5G,Yes,Middle East & Africa,34710,17998844.95,5.279.999.999.999.990,61.27,11.75,237.56,76.8,3599768.99,10,15,3,951
2020,Q3,Galaxy Note10,No,Europe,38772,27841226.88,34.800.000.000.000.000,60.92,27.62,136.07,84.47,5568245.376,7,2,5,952
2020,Q1,Galaxy S22 5G,Yes,Latin America,40807,28409469.32,03.04,47.56,33.59,95.38,57.91,5681893.864,5,11,2,953
2023,Q4,Galaxy A73 5G,Yes,Middle East & Africa,31159,41780958.79,45.600.000.000.000.000,79.39,20.12,294.91,53.57,8356191.758,20,8,3,954
2024,Q1,Galaxy S20,No,Asia-Pacific,32783,24954402.68,-0.12,68.38,18.52,165.62,84.08,4990880.536,21,3,1,955
2022,Q4,Galaxy S22 5G,Yes,Latin America,47629,40258147.69,2.59,62.4,46.2,174.55,88.86,8051629.538,16,11,2,956
2024,Q1,Galaxy S22 5G,Yes,Europe,43911,,4.21,45.54,47.18,293.87,46.55,0.0,21,11,5,957
